year,state,sport,gender,participants
2005,MT,Golf,Boys,487
2005,MT,Golf,Girls,187
2005,MT,Ice Hockey,Boys,168
2005,MT,Ice Hockey,Girls,24
2005,MT,Soccer,Boys,1084
2005,MT,Soccer,Girls,957
2005,MT,Softball,Girls,1142
2005,MT,Swimming,Boys,305
2005,MT,Swimming,Girls,475
2005,MT,Tennis,Boys,472
2005,MT,Tennis,Girls,535
2005,MT,Track and Field,Boys,1642
2005,MT,Track and Field,Girls,1369
2005,MT,Volleyball,Girls,1176
2005,MT,Wrestling,Boys,757
2005,NC,Baseball,Boys,14988
2005,NC,Basketball,Boys,16633
2005,NC,Basketball,Girls,14073
2005,NC,Cross Country,Boys,6283
2005,NC,Cross Country,Girls,5331
2005,NC,Field Hockey,Girls,3360
2005,NC,Football,Boys,34112
2005,NC,Football,Girls,34
2005,NC,Golf,Boys,5002
2005,NC,Golf,Girls,1937
2005,NC,Gymnastics,Boys,57
2005,NC,Gymnastics,Girls,563
2005,NC,Lacrosse,Boys,2569
2005,NC,Lacrosse,Girls,1613
2005,NC,Soccer,Boys,10889
2005,NC,Soccer,Girls,10189
2005,NC,Softball,Girls,11453
2005,NC,Swimming,Boys,3224
2005,NC,Swimming,Girls,4964
2005,NC,Tennis,Boys,4866
2005,NC,Tennis,Girls,5516
2005,NC,Track and Field,Boys,16576
2005,NC,Track and Field,Girls,14486
2005,NC,Volleyball,Boys,1009
2005,NC,Volleyball,Girls,12535
2005,NC,Wrestling,Boys,5249
2005,ND,Baseball,Boys,1418
2005,ND,Basketball,Boys,1644
2005,ND,Basketball,Girls,1350
2005,ND,Cross Country,Boys,619
2005,ND,Cross Country,Girls,533
2005,ND,Football,Boys,3186
2005,ND,Football,Girls,3
2005,ND,Golf,Boys,482
2005,ND,Golf,Girls,191
2005,ND,Ice Hockey,Boys,333
2005,ND,Ice Hockey,Girls,48
2005,ND,Soccer,Boys,1085
2005,ND,Soccer,Girls,969
2005,ND,Softball,Girls,1081
2005,ND,Swimming,Boys,322
2005,ND,Swimming,Girls,484
2005,ND,Tennis,Boys,482
2005,ND,Tennis,Girls,543
2005,ND,Track and Field,Boys,1564
2005,ND,Track and Field,Girls,1352
2005,ND,Volleyball,Girls,1245
2005,ND,Wrestling,Boys,1023
2005,NE,Baseball,Boys,2743
2005,NE,Basketball,Boys,3207
2005,NE,Basketball,Girls,2758
2005,NE,Cross Country,Boys,1260
2005,NE,Cross Country,Girls,1034
2005,NE,Football,Boys,6264
2005,NE,Football,Girls,6
2005,NE,Golf,Boys,986
2005,NE,Golf,Girls,383
2005,NE,Gymnastics,Boys,11
2005,NE,Gymnastics,Girls,112
2005,NE,Soccer,Boys,2082
2005,NE,Soccer,Girls,1914
2005,NE,Softball,Girls,2214
2005,NE,Swimming,Boys,626
2005,NE,Swimming,Girls,952
2005,NE,Tennis,Boys,930
2005,NE,Tennis,Girls,1070
2005,NE,Track and Field,Boys,3275
2005,NE,Track and Field,Girls,2782
2005,NE,Volleyball,Girls,2401
2005,NE,Wrestling,Boys,2042
2005,NH,Baseball,Boys,1918
2005,NH,Basketball,Boys,2202
2005,NH,Basketball,Girls,1823
2005,NH,Cross Country,Boys,815
2005,NH,Cross Country,Girls,709
2005,NH,Field Hockey,Girls,735
2005,NH,Football,Boys,4307
2005,NH,Football,Girls,5
2005,NH,Golf,Boys,651
2005,NH,Golf,Girls,247
2005,NH,Ice Hockey,Boys,609
2005,NH,Ice Hockey,Girls,87
2005,NH,Lacrosse,Boys,404
2005,NH,Lacrosse,Girls,271
2005,NH,Soccer,Boys,1452
2005,NH,Soccer,Girls,1255
2005,NH,Softball,Girls,1487
2005,NH,Swimming,Boys,405
2005,NH,Swimming,Girls,625
2005,NH,Tennis,Boys,630
2005,NH,Tennis,Girls,713
2005,NH,Track and Field,Boys,2083
2005,NH,Track and Field,Girls,1883
2005,NH,Volleyball,Boys,185
2005,NH,Volleyball,Girls,1656
2005,NH,Wrestling,Boys,681
2005,NJ,Baseball,Boys,13119
2005,NJ,Basketball,Boys,15013
2005,NJ,Basketball,Girls,13080
2005,NJ,Cross Country,Boys,5954
2005,NJ,Cross Country,Girls,4769
2005,NJ,Field Hockey,Girls,7574
2005,NJ,Football,Boys,30512
2005,NJ,Football,Girls,30
2005,NJ,Golf,Boys,4448
2005,NJ,Golf,Girls,1780
2005,NJ,Gymnastics,Boys,63
2005,NJ,Gymnastics,Girls,616
2005,NJ,Ice Hockey,Boys,2142
2005,NJ,Ice Hockey,Girls,301
2005,NJ,Lacrosse,Boys,3988
2005,NJ,Lacrosse,Girls,2605
2005,NJ,Soccer,Boys,9786
2005,NJ,Soccer,Girls,8942
2005,NJ,Softball,Girls,10449
2005,NJ,Swimming,Boys,2969
2005,NJ,Swimming,Girls,4318
2005,NJ,Tennis,Boys,4450
2005,NJ,Tennis,Girls,5060
2005,NJ,Track and Field,Boys,15324
2005,NJ,Track and Field,Girls,12497
2005,NJ,Volleyball,Boys,2277
2005,NJ,Volleyball,Girls,11533
2005,NJ,Wrestling,Boys,11586
2005,NM,Baseball,Boys,2869
2005,NM,Basketball,Boys,3194
2005,NM,Basketball,Girls,2793
2005,NM,Cross Country,Boys,1287
2005,NM,Cross Country,Girls,1024
2005,NM,Football,Boys,6508
2005,NM,Football,Girls,6
2005,NM,Golf,Boys,991
2005,NM,Golf,Girls,373
2005,NM,Soccer,Boys,2173
2005,NM,Soccer,Girls,1976
2005,NM,Softball,Girls,2188
2005,NM,Swimming,Boys,639
2005,NM,Swimming,Girls,938
2005,NM,Tennis,Boys,922
2005,NM,Tennis,Girls,1076
2005,NM,Track and Field,Boys,3297
2005,NM,Track and Field,Girls,2728
2005,NM,Volleyball,Girls,2361
2005,NM,Wrestling,Boys,989
2005,NV,Baseball,Boys,4164
2005,NV,Basketball,Boys,4932
2005,NV,Basketball,Girls,4047
2005,NV,Cross Country,Boys,1906
2005,NV,Cross Country,Girls,1518
2005,NV,Football,Boys,9830
2005,NV,Football,Girls,10
2005,NV,Golf,Boys,1433
2005,NV,Golf,Girls,575
2005,NV,Soccer,Boys,3271
2005,NV,Soccer,Girls,2852
2005,NV,Softball,Girls,3387
2005,NV,Swimming,Boys,963
2005,NV,Swimming,Girls,1425
2005,NV,Tennis,Boys,1454
2005,NV,Tennis,Girls,1582
2005,NV,Track and Field,Boys,4761
2005,NV,Track and Field,Girls,4159
2005,NV,Volleyball,Girls,3617
2005,NV,Wrestling,Boys,1532
2005,NY,Baseball,Boys,28467
2005,NY,Basketball,Boys,33456
2005,NY,Basketball,Girls,26694
2005,NY,Cross Country,Boys,12224
2005,NY,Cross Country,Girls,10605
2005,NY,Field Hockey,Girls,9510
2005,NY,Football,Boys,64339
2005,NY,Football,Girls,67
2005,NY,Golf,Boys,9834
2005,NY,Golf,Girls,3846
2005,NY,Gymnastics,Boys,133
2005,NY,Gymnastics,Girls,1304
2005,NY,Ice Hockey,Boys,6393
2005,NY,Ice Hockey,Girls,899
2005,NY,Lacrosse,Boys,7603
2005,NY,Lacrosse,Girls,4761
2005,NY,Soccer,Boys,21274
2005,NY,Soccer,Girls,19459
2005,NY,Softball,Girls,21878
2005,NY,Swimming,Boys,6264
2005,NY,Swimming,Girls,9560
2005,NY,Tennis,Boys,9632
2005,NY,Tennis,Girls,10654
2005,NY,Track and Field,Boys,31311
2005,NY,Track and Field,Girls,27177
2005,NY,Volleyball,Boys,3847
2005,NY,Volleyball,Girls,24467
2005,NY,Wrestling,Boys,15202
2005,OH,Baseball,Boys,16884
2005,OH,Basketball,Boys,19206
2005,OH,Basketball,Girls,15486
2005,OH,Cross Country,Boys,7380
2005,OH,Cross Country,Girls,6151
2005,OH,Field Hockey,Girls,2769
2005,OH,Football,Boys,37567
2005,OH,Football,Girls,39
2005,OH,Golf,Boys,5568
2005,OH,Golf,Girls,2158
2005,OH,Gymnastics,Boys,95
2005,OH,Gymnastics,Girls,943
2005,OH,Ice Hockey,Boys,2350
2005,OH,Ice Hockey,Girls,332
2005,OH,Lacrosse,Boys,2214
2005,OH,Lacrosse,Girls,1382
2005,OH,Soccer,Boys,12237
2005,OH,Soccer,Girls,11097
2005,OH,Softball,Girls,12853
2005,OH,Swimming,Boys,3553
2005,OH,Swimming,Girls,5595
2005,OH,Tennis,Boys,5522
2005,OH,Tennis,Girls,6141
2005,OH,Track and Field,Boys,19024
2005,OH,Track and Field,Girls,15710
2005,OH,Volleyball,Boys,1691
2005,OH,Volleyball,Girls,13996
2005,OH,Wrestling,Boys,14181
2005,OK,Baseball,Boys,5769
2005,OK,Basketball,Boys,6506
2005,OK,Basketball,Girls,5562
2005,OK,Cross Country,Boys,2573
2005,OK,Cross Country,Girls,2056
2005,OK,Football,Boys,13094
2005,OK,Football,Girls,13
2005,OK,Golf,Boys,1910
2005,OK,Golf,Girls,740
2005,OK,Soccer,Boys,4143
2005,OK,Soccer,Girls,3862
2005,OK,Softball,Girls,4498
2005,OK,Swimming,Boys,1250
2005,OK,Swimming,Girls,1946
2005,OK,Tennis,Boys,1881
2005,OK,Tennis,Girls,2121
2005,OK,Track and Field,Boys,6524
2005,OK,Track and Field,Girls,5471
2005,OK,Volleyball,Girls,4810
2005,OK,Wrestling,Boys,3897
2005,OR,Baseball,Boys,5675
2005,OR,Basketball,Boys,6571
2005,OR,Basketball,Girls,5518
2005,OR,Cross Country,Boys,2488
2005,OR,Cross Country,Girls,2023
2005,OR,Football,Boys,12932
2005,OR,Football,Girls,13
2005,OR,Golf,Boys,1985
2005,OR,Golf,Girls,754
2005,OR,Gymnastics,Boys,21
2005,OR,Gymnastics,Girls,215
2005,OR,Lacrosse,Boys,587
2005,OR,Lacrosse,Girls,374
2005,OR,Soccer,Boys,4187
2005,OR,Soccer,Girls,3735
2005,OR,Softball,Girls,4425
2005,OR,Swimming,Boys,1244
2005,OR,Swimming,Girls,1904
2005,OR,Tennis,Boys,1878
2005,OR,Tennis,Girls,2134
2005,OR,Track and Field,Boys,6279
2005,OR,Track and Field,Girls,5462
2005,OR,Volleyball,Girls,4749
2005,OR,Wrestling,Boys,3630
2005,PA,Baseball,Boys,19037
2005,PA,Basketball,Boys,21823
2005,PA,Basketball,Girls,17981
2005,PA,Cross Country,Boys,8453
2005,PA,Cross Country,Girls,7133
2005,PA,Field Hockey,Girls,10907
2005,PA,Football,Boys,43729
2005,PA,Football,Girls,43
2005,PA,Golf,Boys,6398
2005,PA,Golf,Girls,2574
2005,PA,Gymnastics,Boys,110
2005,PA,Gymnastics,Girls,1100
2005,PA,Ice Hockey,Boys,2918
2005,PA,Ice Hockey,Girls,429
2005,PA,Lacrosse,Boys,4196
2005,PA,Lacrosse,Girls,2630
2005,PA,Soccer,Boys,14071
2005,PA,Soccer,Girls,12672
2005,PA,Softball,Girls,14536
2005,PA,Swimming,Boys,4217
2005,PA,Swimming,Girls,6255
2005,PA,Tennis,Boys,6163
2005,PA,Tennis,Girls,7223
2005,PA,Track and Field,Boys,21374
2005,PA,Track and Field,Girls,18051
2005,PA,Volleyball,Boys,3071
2005,PA,Volleyball,Girls,15766
2005,PA,Wrestling,Boys,17093
2005,RI,Baseball,Boys,1410
2005,RI,Basketball,Boys,1677
2005,RI,Basketball,Girls,1388
2005,RI,Cross Country,Boys,610
2005,RI,Cross Country,Girls,508
2005,RI,Field Hockey,Girls,567
2005,RI,Football,Boys,3225
2005,RI,Football,Girls,3
2005,RI,Golf,Boys,483
2005,RI,Golf,Girls,187
2005,RI,Ice Hockey,Boys,345
2005,RI,Ice Hockey,Girls,48
2005,RI,Lacrosse,Boys,306
2005,RI,Lacrosse,Girls,200
2005,RI,Soccer,Boys,1090
2005,RI,Soccer,Girls,959
2005,RI,Softball,Girls,1111
2005,RI,Swimming,Boys,313
2005,RI,Swimming,Girls,476
2005,RI,Tennis,Boys,458
2005,RI,Tennis,Girls,539
2005,RI,Track and Field,Boys,1610
2005,RI,Track and Field,Girls,1352
2005,RI,Volleyball,Boys,143
2005,RI,Volleyball,Girls,1235
2005,RI,Wrestling,Boys,515
2005,SC,Baseball,Boys,7186
2005,SC,Basketball,Boys,8028
2005,SC,Basketball,Girls,6862
2005,SC,Cross Country,Boys,3165
2005,SC,Cross Country,Girls,2639
2005,SC,Football,Boys,16247
2005,SC,Football,Girls,16
2005,SC,Golf,Boys,2483
2005,SC,Golf,Girls,917
2005,SC,Soccer,Boys,5481
2005,SC,Soccer,Girls,4836
2005,SC,Softball,Girls,5439
2005,SC,Swimming,Boys,1602
2005,SC,Swimming,Girls,2325
2005,SC,Tennis,Boys,2418
2005,SC,Tennis,Girls,2576
2005,SC,Track and Field,Boys,7914
2005,SC,Track and Field,Girls,7035
2005,SC,Volleyball,Boys,237
2005,SC,Volleyball,Girls,6033
2005,SC,Wrestling,Boys,2538
2005,SD,Baseball,Boys,1413
2005,SD,Basketball,Boys,1656
2005,SD,Basketball,Girls,1363
2005,SD,Cross Country,Boys,630
2005,SD,Cross Country,Girls,520
2005,SD,Football,Boys,3123
2005,SD,Football,Girls,3
2005,SD,Golf,Boys,487
2005,SD,Golf,Girls,188
2005,SD,Soccer,Boys,1052
2005,SD,Soccer,Girls,972
2005,SD,Softball,Girls,1121
2005,SD,Swimming,Boys,304
2005,SD,Swimming,Girls,478
2005,SD,Tennis,Boys,470
2005,SD,Tennis,Girls,518
2005,SD,Track and Field,Boys,1641
2005,SD,Track and Field,Girls,1367
2005,SD,Volleyball,Girls,1222
2005,SD,Wrestling,Boys,996
2005,TN,Baseball,Boys,9618
2005,TN,Basketball,Boys,10726
2005,TN,Basketball,Girls,8853
2005,TN,Cross Country,Boys,4073
2005,TN,Cross Country,Girls,3527
2005,TN,Football,Boys,21050
2005,TN,Football,Girls,22
2005,TN,Golf,Boys,3226
2005,TN,Golf,Girls,1238
2005,TN,Lacrosse,Boys,247
2005,TN,Lacrosse,Girls,154
2005,TN,Soccer,Boys,7169
2005,TN,Soccer,Girls,6405
2005,TN,Softball,Girls,7207
2005,TN,Swimming,Boys,2032
2005,TN,Swimming,Girls,3104
2005,TN,Tennis,Boys,3201
2005,TN,Tennis,Girls,3485
2005,TN,Track and Field,Boys,10654
2005,TN,Track and Field,Girls,9345
2005,TN,Volleyball,Boys,320
2005,TN,Volleyball,Girls,8134
2005,TN,Wrestling,Boys,3254
2005,TX,Baseball,Boys,45278
2005,TX,Basketball,Boys,51436
2005,TX,Basketball,Girls,42221
2005,TX,Cross Country,Boys,20145
2005,TX,Cross Country,Girls,16684
2005,TX,Football,Boys,100365
2005,TX,Football,Girls,101
2005,TX,Golf,Boys,15203
2005,TX,Golf,Girls,5954
2005,TX,Gymnastics,Boys,204
2005,TX,Gymnastics,Girls,2128
2005,TX,Lacrosse,Boys,2014
2005,TX,Lacrosse,Girls,1257
2005,TX,Soccer,Boys,33562
2005,TX,Soccer,Girls,30380
2005,TX,Softball,Girls,35009
2005,TX,Swimming,Boys,9969
2005,TX,Swimming,Girls,14637
2005,TX,Tennis,Boys,14832
2005,TX,Tennis,Girls,16993
2005,TX,Track and Field,Boys,49960
2005,TX,Track and Field,Girls,43580
2005,TX,Volleyball,Boys,1510
2005,TX,Volleyball,Girls,38536
2005,TX,Wrestling,Boys,15965
2005,UT,Baseball,Boys,5159
2005,UT,Basketball,Boys,6055
2005,UT,Basketball,Girls,5132
2005,UT,Cross Country,Boys,2343
2005,UT,Cross Country,Girls,1927
2005,UT,Football,Boys,11474
2005,UT,Football,Girls,12
2005,UT,Golf,Boys,1737
2005,UT,Golf,Girls,689
2005,UT,Gymnastics,Boys,20
2005,UT,Gymnastics,Girls,198
2005,UT,Lacrosse,Boys,134
2005,UT,Lacrosse,Girls,87
2005,UT,Soccer,Boys,4022
2005,UT,Soccer,Girls,3469
2005,UT,Softball,Girls,4096
2005,UT,Swimming,Boys,1117
2005,UT,Swimming,Girls,1772
2005,UT,Tennis,Boys,1683
2005,UT,Tennis,Girls,1946
2005,UT,Track and Field,Boys,5900
2005,UT,Track and Field,Girls,4896
2005,UT,Volleyball,Girls,4309
2005,UT,Wrestling,Boys,2812
2005,VA,Baseball,Boys,12028
2005,VA,Basketball,Boys,14009
2005,VA,Basketball,Girls,11889
2005,VA,Cross Country,Boys,5301
2005,VA,Cross Country,Girls,4594
2005,VA,Field Hockey,Girls,5548
2005,VA,Football,Boys,27154
2005,VA,Football,Girls,28
2005,VA,Golf,Boys,4247
2005,VA,Golf,Girls,1607
2005,VA,Gymnastics,Boys,46
2005,VA,Gymnastics,Girls,467
2005,VA,Ice Hockey,Boys,290
2005,VA,Ice Hockey,Girls,43
2005,VA,Lacrosse,Boys,3193
2005,VA,Lacrosse,Girls,2068
2005,VA,Soccer,Boys,9484
2005,VA,Soccer,Girls,8544
2005,VA,Softball,Girls,9726
2005,VA,Swimming,Boys,2733
2005,VA,Swimming,Girls,4167
2005,VA,Tennis,Boys,3974
2005,VA,Tennis,Girls,4479
2005,VA,Track and Field,Boys,13664
2005,VA,Track and Field,Girls,12131
2005,VA,Volleyball,Boys,803
2005,VA,Volleyball,Girls,10325
2005,VA,Wrestling,Boys,5262
2005,VT,Baseball,Boys,926
2005,VT,Basketball,Boys,1076
2005,VT,Basketball,Girls,934
2005,VT,Cross Country,Boys,420
2005,VT,Cross Country,Girls,347
2005,VT,Field Hockey,Girls,328
2005,VT,Football,Boys,2106
2005,VT,Football,Girls,2
2005,VT,Golf,Boys,319
2005,VT,Golf,Girls,124
2005,VT,Ice Hockey,Boys,223
2005,VT,Ice Hockey,Girls,33
2005,VT,Lacrosse,Boys,165
2005,VT,Lacrosse,Girls,109
2005,VT,Soccer,Boys,712
2005,VT,Soccer,Girls,640
2005,VT,Softball,Girls,721
2005,VT,Swimming,Boys,206
2005,VT,Swimming,Girls,313
2005,VT,Tennis,Boys,316
2005,VT,Tennis,Girls,348
2005,VT,Track and Field,Boys,1085
2005,VT,Track and Field,Girls,942
2005,VT,Volleyball,Girls,820
2005,VT,Wrestling,Boys,333
2005,WA,Baseball,Boys,10893
2005,WA,Basketball,Boys,12720
2005,WA,Basketball,Girls,10700
2005,WA,Cross Country,Boys,4938
2005,WA,Cross Country,Girls,3896
2005,WA,Field Hockey,Girls,374
2005,WA,Football,Boys,24282
2005,WA,Football,Girls,26
2005,WA,Golf,Boys,3728
2005,WA,Golf,Girls,1410
2005,WA,Gymnastics,Boys,41
2005,WA,Gymnastics,Girls,424
2005,WA,Lacrosse,Boys,277
2005,WA,Lacrosse,Girls,181
2005,WA,Soccer,Boys,7986
2005,WA,Soccer,Girls,7512
2005,WA,Softball,Girls,8344
2005,WA,Swimming,Boys,2405
2005,WA,Swimming,Girls,3645
2005,WA,Tennis,Boys,3536
2005,WA,Tennis,Girls,4100
2005,WA,Track and Field,Boys,12169
2005,WA,Track and Field,Girls,10815
2005,WA,Volleyball,Girls,9068
2005,WA,Wrestling,Boys,5891
2005,WI,Baseball,Boys,8466
2005,WI,Basketball,Boys,9782
2005,WI,Basketball,Girls,8036
2005,WI,Cross Country,Boys,3721
2005,WI,Cross Country,Girls,3162
2005,WI,Football,Boys,19104
2005,WI,Football,Girls,19
2005,WI,Golf,Boys,2845
2005,WI,Golf,Girls,1129
2005,WI,Gymnastics,Boys,65
2005,WI,Gymnastics,Girls,665
2005,WI,Ice Hockey,Boys,2336
2005,WI,Ice Hockey,Girls,344
2005,WI,Lacrosse,Boys,744
2005,WI,Lacrosse,Girls,480
2005,WI,Soccer,Boys,6274
2005,WI,Soccer,Girls,5632
2005,WI,Softball,Girls,6495
2005,WI,Swimming,Boys,1932
2005,WI,Swimming,Girls,2899
2005,WI,Tennis,Boys,2794
2005,WI,Tennis,Girls,3256
2005,WI,Track and Field,Boys,9719
2005,WI,Track and Field,Girls,8405
2005,WI,Volleyball,Boys,874
2005,WI,Volleyball,Girls,7072
2005,WI,Wrestling,Boys,5497
2005,WV,Baseball,Boys,2386
2005,WV,Basketball,Boys,2654
2005,WV,Basketball,Girls,2291
2005,WV,Cross Country,Boys,1061
2005,WV,Cross Country,Girls,854
2005,WV,Football,Boys,5394
2005,WV,Football,Girls,6
2005,WV,Golf,Boys,817
2005,WV,Golf,Girls,316
2005,WV,Soccer,Boys,1827
2005,WV,Soccer,Girls,1573
2005,WV,Softball,Girls,1850
2005,WV,Swimming,Boys,516
2005,WV,Swimming,Girls,804
2005,WV,Tennis,Boys,788
2005,WV,Tennis,Girls,892
2005,WV,Track and Field,Boys,2755
2005,WV,Track and Field,Girls,2345
2005,WV,Volleyball,Girls,2024
2005,WV,Wrestling,Boys,810
2005,WY,Baseball,Boys,947
2005,WY,Basketball,Boys,1123
2005,WY,Basketball,Girls,892
2005,WY,Cross Country,Boys,415
2005,WY,Cross Country,Girls,343
2005,WY,Football,Boys,2123
2005,WY,Football,Girls,2
2005,WY,Golf,Boys,323
2005,WY,Golf,Girls,123
2005,WY,Soccer,Boys,731
2005,WY,Soccer,Girls,642
2005,WY,Softball,Girls,736
2005,WY,Swimming,Boys,209
2005,WY,Swimming,Girls,324
2005,WY,Tennis,Boys,323
2005,WY,Tennis,Girls,352
2005,WY,Track and Field,Boys,1067
2005,WY,Track and Field,Girls,896
2005,WY,Volleyball,Girls,819
2005,WY,Wrestling,Boys,658
2010,AK,Baseball,Boys,967
2010,AK,Basketball,Boys,1114
2010,AK,Basketball,Girls,924
2010,AK,Cross Country,Boys,429
2010,AK,Cross Country,Girls,361
2010,AK,Football,Boys,2162
2010,AK,Football,Girls,3
2010,AK,Golf,Boys,327
2010,AK,Golf,Girls,129
2010,AK,Ice Hockey,Boys,233
2010,AK,Ice Hockey,Girls,41
2010,AK,Soccer,Boys,757
2010,AK,Soccer,Girls,652
2010,AK,Softball,Girls,751
2010,AK,Swimming,Boys,214
2010,AK,Swimming,Girls,331
2010,AK,Tennis,Boys,326
2010,AK,Tennis,Girls,372
2010,AK,Track and Field,Boys,1116
2010,AK,Track and Field,Girls,929
2010,AK,Volleyball,Girls,825
2010,AK,Wrestling,Boys,318
2010,AK,Wrestling,Girls,7
2010,AL,Baseball,Boys,7386
2010,AL,Basketball,Boys,8492
2010,AL,Basketball,Girls,7326
2010,AL,Cross Country,Boys,3199
2010,AL,Cross Country,Girls,2688
2010,AL,Football,Boys,16832
2010,AL,Football,Girls,20
2010,AL,Golf,Boys,2509
2010,AL,Golf,Girls,1000
2010,AL,Soccer,Boys,5480
2010,AL,Soccer,Girls,4936
2010,AL,Softball,Girls,5707
2010,AL,Swimming,Boys,1598
2010,AL,Swimming,Girls,2455
2010,AL,Tennis,Boys,2462
2010,AL,Tennis,Girls,2687
2010,AL,Track and Field,Boys,8439
2010,AL,Track and Field,Girls,7142
2010,AL,Volleyball,Girls,6448
2010,AL,Wrestling,Boys,2491
2010,AL,Wrestling,Girls,51
2010,AR,Baseball,Boys,4463
2010,AR,Basketball,Boys,4965
2010,AR,Basketball,Girls,4209
2010,AR,Cross Country,Boys,1938
2010,AR,Cross Country,Girls,1659
2010,AR,Football,Boys,9849
2010,AR,Football,Girls,13
2010,AR,Golf,Boys,1500
2010,AR,Golf,Girls,572
2010,AR,Soccer,Boys,3399
2010,AR,Soccer,Girls,3044
2010,AR,Softball,Girls,3423
2010,AR,Swimming,Boys,966
2010,AR,Swimming,Girls,1495
2010,AR,Tennis,Boys,1464
2010,AR,Tennis,Girls,1678
2010,AR,Track and Field,Boys,5051
2010,AR,Track and Field,Girls,4239
2010,AR,Volleyball,Girls,3848
2010,AR,Wrestling,Boys,1489
2010,AR,Wrestling,Girls,31
2010,AZ,Baseball,Boys,10953
2010,AZ,Basketball,Boys,12392
2010,AZ,Basketball,Girls,10255
2010,AZ,Cross Country,Boys,4848
2010,AZ,Cross Country,Girls,3935
2010,AZ,Football,Boys,24151
2010,AZ,Football,Girls,31
2010,AZ,Golf,Boys,3579
2010,AZ,Golf,Girls,1446
2010,AZ,Gymnastics,Boys,32
2010,AZ,Gymnastics,Girls,341
2010,AZ,Lacrosse,Boys,362
2010,AZ,Lacrosse,Girls,220
2010,AZ,Soccer,Boys,8277
2010,AZ,Soccer,Girls,7313
2010,AZ,Softball,Girls,8377
2010,AZ,Swimming,Boys,2438
2010,AZ,Swimming,Girls,3523
2010,AZ,Tennis,Boys,3600
2010,AZ,Tennis,Girls,4058
2010,AZ,Track and Field,Boys,12073
2010,AZ,Track and Field,Girls,10291
2010,AZ,Volleyball,Boys,1248
2010,AZ,Volleyball,Girls,8985
2010,AZ,Wrestling,Boys,3647
2010,AZ,Wrestling,Girls,75
2010,CA,Baseball,Boys,59232
2010,CA,Basketball,Boys,67502
2010,CA,Basketball,Girls,58395
2010,CA,Cross Country,Boys,26433
2010,CA,Cross Country,Girls,22090
2010,CA,Field Hockey,Girls,3372
2010,CA,Football,Boys,135431
2010,CA,Football,Girls,169
2010,CA,Golf,Boys,19863
2010,CA,Golf,Girls,8018
2010,CA,Gymnastics,Boys,330
2010,CA,Gymnastics,Girls,3404
2010,CA,Lacrosse,Boys,6564
2010,CA,Lacrosse,Girls,4207
2010,CA,Soccer,Boys,45418
2010,CA,Soccer,Girls,39601
2010,CA,Softball,Girls,45784
2010,CA,Swimming,Boys,12737
2010,CA,Swimming,Girls,20108
2010,CA,Tennis,Boys,19889
2010,CA,Tennis,Girls,21634
2010,CA,Track and Field,Boys,65231
2010,CA,Track and Field,Girls,57380
2010,CA,Volleyball,Boys,13590
2010,CA,Volleyball,Girls,51568
2010,CA,Wrestling,Boys,29958
2010,CA,Wrestling,Girls,623
2010,CO,Baseball,Boys,8168
2010,CO,Basketball,Boys,9913
2010,CO,Basketball,Girls,8247
2010,CO,Cross Country,Boys,3762
2010,CO,Cross Country,Girls,2997
2010,CO,Football,Boys,19118
2010,CO,Football,Girls,23
2010,CO,Golf,Boys,2801
2010,CO,Golf,Girls,1111
2010,CO,Gymnastics,Boys,30
2010,CO,Gymnastics,Girls,328
2010,CO,Ice Hockey,Boys,813
2010,CO,Ice Hockey,Girls,139
2010,CO,Lacrosse,Boys,1789
2010,CO,Lacrosse,Girls,1179
2010,CO,Soccer,Boys,6174
2010,CO,Soccer,Girls,5710
2010,CO,Softball,Girls,6572
2010,CO,Swimming,Boys,1888
2010,CO,Swimming,Girls,2815
2010,CO,Tennis,Boys,2748
2010,CO,Tennis,Girls,3120
2010,CO,Track and Field,Boys,9424
2010,CO,Track and Field,Girls,7955
2010,CO,Volleyball,Boys,326
2010,CO,Volleyball,Girls,7045
2010,CO,Wrestling,Boys,4966
2010,CO,Wrestling,Girls,102
2010,CT,Baseball,Boys,5277
2010,CT,Basketball,Boys,6145
2010,CT,Basketball,Girls,5336
2010,CT,Cross Country,Boys,2351
2010,CT,Cross Country,Girls,2042
2010,CT,Field Hockey,Girls,2788
2010,CT,Football,Boys,12529
2010,CT,Football,Girls,16
2010,CT,Golf,Boys,1796
2010,CT,Golf,Girls,704
2010,CT,Gymnastics,Boys,29
2010,CT,Gymnastics,Girls,314
2010,CT,Ice Hockey,Boys,1502
2010,CT,Ice Hockey,Girls,263
2010,CT,Lacrosse,Boys,2060
2010,CT,Lacrosse,Girls,1346
2010,CT,Soccer,Boys,4005
2010,CT,Soccer,Girls,3673
2010,CT,Softball,Girls,4150
2010,CT,Swimming,Boys,1157
2010,CT,Swimming,Girls,1834
2010,CT,Tennis,Boys,1818
2010,CT,Tennis,Girls,2010
2010,CT,Track and Field,Boys,6105
2010,CT,Track and Field,Girls,5144
2010,CT,Volleyball,Boys,831
2010,CT,Volleyball,Girls,4589
2010,CT,Wrestling,Boys,1815
2010,CT,Wrestling,Girls,37
2010,DC,Baseball,Boys,949
2010,DC,Basketball,Boys,1153
2010,DC,Basketball,Girls,941
